"Target","Source","n","Weight"
"ajitpaifcc","shiba_inu99",1,1
"ajitpaifcc","source2602",1,1
"ajitpaifcc","tonyngu08850936",1,1
"ajitpaifcc","trump_friends",1,1
"akwyz","akwyz",1,1
"akwyz","andrewmorrisuk",1,1
"akwyz","andrewwcox",1,1
"akwyz","billmew",7,7
"akwyz","carljokl",1,1
"akwyz","citizencx",21,21
"akwyz","datanovata",1,1
"akwyz","dinisguarda",4,4
"akwyz","domhalps",6,6
"akwyz","ekasoa",1,1
"akwyz","ianmcalvert",2,2
"akwyz","marisaharanda",1,1
"akwyz","michaeldacosta",1,1
"akwyz","neilmilliken",1,1
"akwyz","nevillegaunt",2,2
"akwyz","nigewillson",2,2
"akwyz","niraabraab",1,1
"akwyz","techpearce2",1,1
"akwyz","thedataagent",1,1
"akwyz","theoquickwork",1,1
"akwyz","thomaspower",2,2
"akwyz","tiksmum",1,1
"akwyz","vncautomotive",1,1
"akwyz","waronepilepsy",1,1
"alainmouraduk","gigasyssolution",1,1
"alainmouraduk","maziarnekovee",1,1
"alanhadden","dailydooh",1,1
"alanhadden","plextekrfi",1,1
"alanhadden","steve_fall",1,1
"alanlowe79","amunye2",1,1
"alanmuttonuk","lionsdawn1",1,1
"alanoszka","thebritinterest",1,1
"alaraofsirius","rabbiej1974",1,1
"alargeflatwhite","justbementalist",1,1
"alarno","lazybot6",1,1
"alastairhowie2","linderette",1,1
"albertothomas","bbc_bias",1,1
"albertothomas","darrenpbeale",1,1
"albertothomas","m49826372",1,1
"albertothomas","mlvalentino1",1,1
"albertothomas","mw6zan",1,1
"albertothomas","pick291",1,1
"albertothomas","renlaz17",1,1
"albertothomas","ry2sweet",1,1
"alcan_systems","gvf4satellite",2,2
"alcanadalabs","lndontretweets",3,3
"alcanadalabs","techalliance",1,1
"alecsocial","andrewmorrisuk",1,1
"aleksan03565134","lazybot6",1,1
"aleksan03565134","sachatb",1,1
"alepousa","andrewmorrisuk",2,2
"alexanderschir1","alternative200",1,1
"alexgillingham5","alexgeezy13",1,1
"alexholttweets","hilton_jill",1,1
"alexnavafemat","justys70",1,1
"alexscroxton","computerweekly",1,1
"alexwalln","daveknetapp",1,1
"alexwitzleben","dickwinchester",1,1
"alexwitzleben","frances86878358",1,1
"alexwyglinski","maziarnekovee",1,1
"alhakamweekly","aizaz1411",1,1
"alhakamweekly","andrianasamron",1,1
"alhakamweekly","asifbasit",1,1
"alhakamweekly","fareeha786",1,1
"alhakamweekly","jalees_92",1,1
"alhakamweekly","khalid2saeed",1,1
"alhakamweekly","shaima_dar",1,1
"alhakamweekly","zakahmadi",1,1
"aliciaeven","theprophetv",1,1
"alison_iot","adasdevpro",1,1
"alison_iot","lazybot6",1,1
"alison_iot","pushukpromotion",2,2
"alison_iot","waronepilepsy",1,1
"alisonbcoleman","1_steven_hess",1,1
"alisonbcoleman","grace_quantock",1,1
"alisonbcoleman","janicebgordon",1,1
"alisonbcoleman","prjournorequest",2,2
"allakos_dev","drnlwilliams",1,1
"alliance_bridge","userexperienceu",2,2
"allvotec","martinbizdolce",1,1
"almuth_gbler","berniclrk",1,1
"almuth_gbler","dazharmer",2,2
"almuth_gbler","micktheticket",1,1
"almuth_gbler","royeacups",1,1
"alphalakeai","znursajahova",1,1
"altaworld","andrewmorrisuk",1,1
"altcoinbuzznews","terra_virtua",1,1
"altencalsoftlab","orchestrateme",1,1
